District Id,Location Name
225,Phulidumar
225,Belhar
225,Chanan
225,Katoria
225,Bausi
226,Munger
226,Bariarpur
226,Dharhara
226,Kharagpur
226,Asarganj
226,Tetiha Bambor
227,Lakhisarai
227,Barahiya
227,Surajgarha
227,Chanan*
227,Ramgarh Chowk
227,Halsi
228,Sheikhpura
228,Barbigha
228,Shekhopur Sarai
228,Ghat Kusumbha
228,Chewara
228,Ariari
229,Nalanda
229,Karai Parsurai
229,Nagar Nausa
229,Harnaut
229,Chandi
229,Rahui
229,Bind
229,Sarmera
229,Asthawan 
229,Bihar
229,Noorsarai
229,Tharthari 
229,Parbalpur
229,Hilsa
229,Ekangarsarai
229,Ben
229,Rajgir
229,Silao
229,Giriak
229,Katrisarai
230,Patna
230,Maner
230,Dinapur-Cum-Khagaul
230,Patna Rural 
230,Sampatchak
230,Phulwari
230,Bihta
230,Naubatpur
230,Bikram
230,Dulhin Bazar
230,Paliganj
230,Masaurhi 
230,Dhanarua
230,Punpun
230,Fatwah
230,Daniawan 
230,Khusrupur
230,Bakhtiarpur
230,Athmalgola
230,Belchhi
230,Barh
230,Pandarak
230,Ghoswari
230,Mokameh
231,Bhojpur
231,Arrah
231,Koilwar
231,Sandesh
231,Udwant Nagar
231,Behea
231,Piro
231,Charpokhari
231,Garhani
231,Agiaon
231,Tarari
231,Sahar
232,Buxar
232,Simri
232,Chakki
232,Barhampur
232,Chaugain
232,Kesath 
232,Dumraon 
232,Itarhi
232,Nawanagar
233,Kaimur (Bhabua)
233,Nuaon
233,Kudra
233,Mohania
233,Durgawati
233,Chand
233,Bhabua
233,Adhaura
234,Rohtas
234,Kochas
234,Dinara
234,Dawath
234,Suryapura
234,Bikramganj
234,Karakat
234,Nasriganj
234,Sanjhauli
234,Kargahar
234,Chenari
234,Sheosagar
234,Sasaram
234,Akorhi Gola
234,Dehri
234,Tilouthu
235,Daudnagar
235,Haspura
235,Goh
235,Rafiganj
235,Obra
235,Barun
235,Nabinagar
235,Kutumba
235,Deo
235,Madanpur
236,Gaya
236,Konch
236,Tikari 
236,Belaganj
236,Khizirsarai
236,Neem Chak Bathani
236,Muhra
236,Atri
236,Gaya Town C.D.Block
236,Paraiya
236,Guraru
236,Gurua
236,Amas
236,Banke Bazar
236,Imamganj
236,Sherghati
236,Dobhi
236,Bodh Gaya
236,Tan Kuppa
236,Wazirganj
236,Barachatti
237,Nawada
237,Nardiganj
237,Warisaliganj
237,Kashi Chak
237,Pakribarawan
237,Kawakol
237,Roh
237,Gobindpur
237,Akbarpur
237,Hisua
237,Narhat
237,Meskaur
237,Sirdala
237,Rajauli
238,Jamui
238,Islamnagar Aliganj
238,Sikandra
238,Barhat
238,Jhajha
238,Khaira
238,Sono
238,Chakai
239,Jehanabad 
239,Ratni Faridpur
239,Jehanabad
239,Kako
239,Modanganj
239,Ghoshi
239,Makhdumpur
239,Hulasganj
240,Arwal
240,Kaler
240,Karpi
240,Sonbhadra Banshi Suryapur
240,Kurtha
241,North  District
241,Chungthang
241,Mangan
242,West District
242,Gyalshing
242,Soreng
243,South District
243,Namchi
243,Ravong
244,East District
244,Gangtok
244,Pakyong
244,Rongli
245,Tawang
245,Zemithang
245,Lumla
245,Dudunghar
245,Kitpi
245,Jang
245,Lhou 
245,Mukto
245,Bongkhar 
245,Thingbu
246,West Kameng
246,Dirang 
246,Thembang 
246,Nafra 
246,Bomdila
246,Kalaktang 
246,Shergaon 
246,Rupa 
246,Singchung 
246,Jamiri 
246,Thrizino 
246,Bhalukpong
246,Kamengbari-Doimara
246,Balemu 
247,East Kameng
247,Seijosa 
247,Dissing-Passo 
247,Pakke-Kessang 
247,Pizirang(Veo)
247,Richukrong
247,Seppa 
247,Lada 
247,Bameng 
247,Pipu-Dipu 
247,Gyawe Purang 
247,Khenewa 
247,Chayangtajo 
247,Sawa 
248,Papum Pare
248,Balijan
248,Banderdawa 
248,Sangdupota (Besar Nello)
248,Taraso 
248,Itanagar 
248,Naharlagun 
248,Doimukh 
248,Gumto 
248,Toru
248,Sagalee
248,Parang 
248,Leporiang
248,Mengio
248,Kimin 
248,Kakoi
249,Upper Subansiri
249,Taksing
249,Limeking 
249,Nacho 
249,Siyum 
249,Taliha 
249,Payeng 
249,Giba
249,Chetam (Peer Yapu)
249,Daporijo 
249,Puchi Geko 
249,Dumporijo 
249,Gussar 
249,Gite-Ripa 
249,Baririjo 
249,Maro 
250,West Siang
250,Mechuka
250,Monigong 
250,Pidi
250,Payum 
250,Tato 
250,Kaying 
250,Darak 
250,Kamba
250,Rumgong
250,Jomlo Mobuk 
250,Liromoba 
250,Yomcha
250,Aalo 
250,Tirbin
250,Basar 
250,Daring 
250,Gensi 
250,Sibe 
250,Likabali 
250,Kangku 
250,Bagra 
251,East Siang
251,Boleng 
251,Pangin
251,Kebang 
251,Rebo-Perging 
251,Koyu 
251,Kora 
251,Nari 
251,New Seren 
251,Bilat 
251,Ruksin 
251,Sille-Oyan
251,Pasighat 
251,Mebo 
251,Namsing 
252,Upper Siang
252,Tuting
252,Migging
252,Palling
252,Gelling
252,Singa
252,Yingkiong
252,Jengging
252,Geku
252,Mariyang
252,Mopom ( Adipasi )
252,Katan 
253,Changlang
253,Khimiyong
253,Yatdam
